x,y,z,oncoprotein
10.283663,-57.460184,-4.287579,0.610782
10.283663,-40.634763,-4.287579,1.278494
10.283663,-23.809342,-4.287579,1.088934
10.283663,-6.983921,-4.287579,1.124106
10.283663,9.841500,-4.287579,1.219890
10.283663,26.666922,-4.287579,1.040071
10.283663,43.492343,-4.287579,1.135740
10.283663,60.317764,-4.287579,1.005481
10.283663,77.143185,-4.287579,0.883939
10.283663,93.968606,-4.287579,1.160940
10.283663,110.794027,-4.287579,0.957508
10.283663,127.619448,-4.287579,0.827611
10.283663,144.444869,-4.287579,0.775024
24.854905,-133.174579,-4.287579,0.766739
24.854905,-116.349158,-4.287579,0.901216
24.854905,-99.523737,-4.287579,0.717818
24.854905,-82.698316,-4.287579,0.825494
24.854905,-65.872895,-4.287579,0.867970
24.854905,-49.047473,-4.287579,1.256637
24.854905,-32.222052,-4.287579,0.908611
24.854905,-15.396631,-4.287579,1.287244
24.854905,1.428790,-4.287579,0.965221
24.854905,18.254211,-4.287579,0.961364
24.854905,35.079632,-4.287579,0.831189
24.854905,51.905053,-4.287579,0.903382
24.854905,68.730474,-4.287579,1.226252
24.854905,85.555895,-4.287579,1.228645
24.854905,102.381316,-4.287579,1.011413
24.854905,119.206738,-4.287579,1.290354
24.854905,136.032159,-4.287579,1.006905
39.426147,-141.587289,-4.287579,1.332125
39.426147,-124.761868,-4.287579,1.162038
39.426147,-107.936447,-4.287579,1.151912
39.426147,-91.111026,-4.287579,1.355931
39.426147,-74.285605,-4.287579,0.912253
39.426147,-57.460184,-4.287579,0.957950
39.426147,-40.634763,-4.287579,1.438516
39.426147,-23.809342,-4.287579,1.011154
39.426147,-6.983921,-4.287579,1.418925
39.426147,9.841500,-4.287579,1.198419
39.426147,26.666922,-4.287579,1.195672
39.426147,43.492343,-4.287579,1.430865
39.426147,60.317764,-4.287579,1.520818
39.426147,77.143185,-4.287579,0.965952
39.426147,93.968606,-4.287579,1.347860
39.426147,110.794027,-4.287579,0.789244
39.426147,127.619448,-4.287579,1.185631
39.426147,144.444869,-4.287579,1.268745
53.997389,-133.174579,-4.287579,0.732753
53.997389,-116.349158,-4.287579,1.212720
53.997389,-99.523737,-4.287579,0.539646
53.997389,-82.698316,-4.287579,0.914822
53.997389,-65.872895,-4.287579,0.556744
53.997389,-49.047473,-4.287579,0.738423
53.997389,-32.222052,-4.287579,0.543248
53.997389,-15.396631,-4.287579,0.815405
53.997389,1.428790,-4.287579,1.303849
53.997389,18.254211,-4.287579,0.774460
53.997389,35.079632,-4.287579,0.542297
53.997389,51.905053,-4.287579,1.284675
53.997389,68.730474,-4.287579,0.789317
53.997389,85.555895,-4.287579,0.768835
53.997389,102.381316,-4.287579,1.192741
53.997389,119.206738,-4.287579,1.500448
53.997389,136.032159,-4.287579,0.702158
68.568631,-124.761868,-4.287579,1.109434
68.568631,-107.936447,-4.287579,1.124449
68.568631,-91.111026,-4.287579,0.925566
68.568631,-74.285605,-4.287579,0.886456
68.568631,-57.460184,-4.287579,1.149713
68.568631,-40.634763,-4.287579,0.924000
68.568631,-23.809342,-4.287579,0.600960
68.568631,-6.983921,-4.287579,1.202809
68.568631,9.841500,-4.287579,1.324887
68.568631,26.666922,-4.287579,0.751625
68.568631,43.492343,-4.287579,0.772713
68.568631,60.317764,-4.287579,1.067146
68.568631,77.143185,-4.287579,0.412037
68.568631,93.968606,-4.287579,0.776188
68.568631,110.794027,-4.287579,1.599314
68.568631,127.619448,-4.287579,1.458799
83.139874,-116.349158,-4.287579,0.739867
83.139874,-99.523737,-4.287579,1.168015
83.139874,-82.698316,-4.287579,0.258410
83.139874,-65.872895,-4.287579,0.918590
83.139874,-49.047473,-4.287579,0.834908
83.139874,-32.222052,-4.287579,1.019269
83.139874,-15.396631,-4.287579,1.457398
83.139874,1.428790,-4.287579,1.171213
83.139874,18.254211,-4.287579,1.104499
83.139874,35.079632,-4.287579,1.297266
83.139874,51.905053,-4.287579,0.851154
83.139874,68.730474,-4.287579,0.881063
83.139874,85.555895,-4.287579,1.151220
83.139874,102.381316,-4.287579,0.764844
83.139874,119.206738,-4.287579,0.580160
97.711116,-107.936447,-4.287579,1.000791
97.711116,-91.111026,-4.287579,0.841140
97.711116,-74.285605,-4.287579,0.908980
97.711116,-57.460184,-4.287579,1.032221
97.711116,-40.634763,-4.287579,0.905117
97.711116,-23.809342,-4.287579,1.354481
97.711116,-6.983921,-4.287579,1.509586
97.711116,9.841500,-4.287579,1.216492
97.711116,26.666922,-4.287579,0.747672
97.711116,43.492343,-4.287579,0.983965
97.711116,60.317764,-4.287579,1.214234
97.711116,77.143185,-4.287579,0.692427
97.711116,93.968606,-4.287579,0.885799
97.711116,110.794027,-4.287579,0.824983
112.282358,-82.698316,-4.287579,1.100567
112.282358,-65.872895,-4.287579,0.883108
112.282358,-49.047473,-4.287579,0.713157
112.282358,-32.222052,-4.287579,1.175973
112.282358,-15.396631,-4.287579,1.029499
112.282358,1.428790,-4.287579,1.069850
112.282358,18.254211,-4.287579,1.412927
112.282358,35.079632,-4.287579,0.847180
112.282358,51.905053,-4.287579,0.743762
112.282358,68.730474,-4.287579,1.201540
112.282358,85.555895,-4.287579,0.743819
126.853600,-74.285605,-4.287579,0.872135
126.853600,-57.460184,-4.287579,1.119464
126.853600,-40.634763,-4.287579,1.127038
126.853600,-23.809342,-4.287579,1.055152
126.853600,-6.983921,-4.287579,1.051612
126.853600,9.841500,-4.287579,1.039519
126.853600,26.666922,-4.287579,1.078584
126.853600,43.492343,-4.287579,1.060009
126.853600,60.317764,-4.287579,1.249432
126.853600,77.143185,-4.287579,1.094608
141.424842,-49.047473,-4.287579,1.500321
141.424842,-32.222052,-4.287579,1.150643
141.424842,-15.396631,-4.287579,0.982082
141.424842,1.428790,-4.287579,0.824890
141.424842,18.254211,-4.287579,0.748681
141.424842,35.079632,-4.287579,0.981606
-145.793645,-23.809342,10.283663,0.927928
-145.793645,-6.983921,10.283663,0.760111
-145.793645,9.841500,10.283663,1.075194
-145.793645,26.666922,10.283663,0.961065
-131.222403,-65.872895,10.283663,0.728403
-131.222403,-49.047473,10.283663,0.738584
-131.222403,-32.222052,10.283663,0.801230
-131.222403,-15.396631,10.283663,1.273741
-131.222403,1.428790,10.283663,1.352848
-131.222403,18.254211,10.283663,0.990176
-131.222403,35.079632,10.283663,0.927443
-131.222403,51.905053,10.283663,0.763501
-131.222403,68.730474,10.283663,1.043046
-116.651161,-91.111026,10.283663,1.302245
-116.651161,-74.285605,10.283663,1.178821
-116.651161,-57.460184,10.283663,1.077166
-116.651161,-40.634763,10.283663,0.934949
-116.651161,-23.809342,10.283663,1.093525
-116.651161,-6.983921,10.283663,1.156026
-116.651161,9.841500,10.283663,0.901232
-116.651161,26.666922,10.283663,0.783136
-116.651161,43.492343,10.283663,1.305394
-116.651161,60.317764,10.283663,0.894713
-116.651161,77.143185,10.283663,0.666027
-102.079918,-99.523737,10.283663,1.714703
-102.079918,-82.698316,10.283663,1.515384
-102.079918,-65.872895,10.283663,0.629040
-102.079918,-49.047473,10.283663,1.052511
-102.079918,-32.222052,10.283663,1.091689
-102.079918,-15.396631,10.283663,1.257254
-102.079918,1.428790,10.283663,1.031098
-102.079918,18.254211,10.283663,0.789669
-102.079918,35.079632,10.283663,0.936034
-102.079918,51.905053,10.283663,1.142353
-102.079918,68.730474,10.283663,1.006843
-102.079918,85.555895,10.283663,0.971703
-102.079918,102.381316,10.283663,0.515001
-87.508676,-107.936447,10.283663,0.688836
-87.508676,-91.111026,10.283663,0.815020
-87.508676,-74.285605,10.283663,0.874347
-87.508676,-57.460184,10.283663,1.346347
-87.508676,-40.634763,10.283663,0.708897
-87.508676,-23.809342,10.283663,1.017747
-87.508676,-6.983921,10.283663,1.076535
-87.508676,9.841500,10.283663,0.928851
-87.508676,26.666922,10.283663,1.027889
-87.508676,43.492343,10.283663,0.806993
-87.508676,60.317764,10.283663,1.077811
-87.508676,77.143185,10.283663,1.577410
-87.508676,93.968606,10.283663,1.529368
-87.508676,110.794027,10.283663,1.316664
-72.937434,-116.349158,10.283663,1.285186
-72.937434,-99.523737,10.283663,0.681598
-72.937434,-82.698316,10.283663,0.632949
-72.937434,-65.872895,10.283663,1.136748
-72.937434,-49.047473,10.283663,1.436672
-72.937434,-32.222052,10.283663,1.029228
-72.937434,-15.396631,10.283663,0.844126
-72.937434,1.428790,10.283663,1.075787
-72.937434,18.254211,10.283663,1.109363
-72.937434,35.079632,10.283663,0.909147
-72.937434,51.905053,10.283663,1.110099
-72.937434,68.730474,10.283663,0.892023
-72.937434,85.555895,10.283663,0.651291
-72.937434,102.381316,10.283663,1.088505
-72.937434,119.206738,10.283663,0.932244
-58.366192,-124.761868,10.283663,0.918027
-58.366192,-107.936447,10.283663,0.771825
-58.366192,-91.111026,10.283663,1.312826
-58.366192,-74.285605,10.283663,0.820987
-58.366192,-57.460184,10.283663,0.868260
-58.366192,-40.634763,10.283663,1.056347
-58.366192,-23.809342,10.283663,1.054516
-58.366192,-6.983921,10.283663,1.392241
-58.366192,9.841500,10.283663,0.787772
-58.366192,26.666922,10.283663,1.573466
-58.366192,43.492343,10.283663,0.792948
-58.366192,60.317764,10.283663,1.177488
-58.366192,77.143185,10.283663,1.279557
-58.366192,93.968606,10.283663,1.220709
-58.366192,110.794027,10.283663,1.121652
-58.366192,127.619448,10.283663,0.751355
-43.794950,-133.174579,10.283663,0.856021
-43.794950,-116.349158,10.283663,1.053735
-43.794950,-99.523737,10.283663,1.154979
-43.794950,-82.698316,10.283663,0.474474
-43.794950,-65.872895,10.283663,0.967138
-43.794950,-49.047473,10.283663,1.166338
-43.794950,-32.222052,10.283663,0.698826
-43.794950,-15.396631,10.283663,0.568906
-43.794950,1.428790,10.283663,0.860026
-43.794950,18.254211,10.283663,1.182070
-43.794950,35.079632,10.283663,0.776721
-43.794950,51.905053,10.283663,1.247150
-43.794950,68.730474,10.283663,1.019320
-43.794950,85.555895,10.283663,0.972760
-43.794950,102.381316,10.283663,0.991936
-43.794950,119.206738,10.283663,1.199099
-43.794950,136.032159,10.283663,0.850425
-29.223708,-141.587289,10.283663,1.161929
-29.223708,-124.761868,10.283663,0.755774
-29.223708,-107.936447,10.283663,1.184063
-29.223708,-91.111026,10.283663,0.566168
-29.223708,-74.285605,10.283663,0.703699
-29.223708,-57.460184,10.283663,1.330854
-29.223708,-40.634763,10.283663,1.255814
-29.223708,-23.809342,10.283663,1.004511
-29.223708,-6.983921,10.283663,1.195289
-29.223708,9.841500,10.283663,0.474717
-29.223708,26.666922,10.283663,0.757539
-29.223708,43.492343,10.283663,0.958243
-29.223708,60.317764,10.283663,1.164570
-29.223708,77.143185,10.283663,1.320832
-29.223708,93.968606,10.283663,0.986888
-29.223708,110.794027,10.283663,1.348439
-29.223708,127.619448,10.283663,0.668889
-29.223708,144.444869,10.283663,0.843762
-14.652466,-133.174579,10.283663,1.003750
-14.652466,-116.349158,10.283663,0.951970
-14.652466,-99.523737,10.283663,0.522459
-14.652466,-82.698316,10.283663,0.563658
-14.652466,-65.872895,10.283663,1.061081
-14.652466,-49.047473,10.283663,1.256938
-14.652466,-32.222052,10.283663,1.199767
-14.652466,-15.396631,10.283663,1.258991
-14.652466,1.428790,10.283663,1.331505
-14.652466,18.254211,10.283663,1.242072
-14.652466,35.079632,10.283663,1.040781
-14.652466,51.905053,10.283663,0.832503
-14.652466,68.730474,10.283663,0.750470
-14.652466,85.555895,10.283663,0.756654
-14.652466,102.381316,10.283663,0.664831
-14.652466,119.206738,10.283663,0.953483
-14.652466,136.032159,10.283663,0.971690
-0.081224,-141.587289,10.283663,0.926102
-0.081224,-124.761868,10.283663,1.451893
-0.081224,-107.936447,10.283663,0.838317
-0.081224,-91.111026,10.283663,0.631097
-0.081224,-74.285605,10.283663,1.081360
-0.081224,-57.460184,10.283663,1.126812
-0.081224,-40.634763,10.283663,1.119419
-0.081224,-23.809342,10.283663,1.254820
-0.081224,-6.983921,10.283663,0.858961
-0.081224,9.841500,10.283663,0.772605
-0.081224,26.666922,10.283663,0.901285
-0.081224,43.492343,10.283663,0.898983
-0.081224,60.317764,10.283663,1.186403
-0.081224,77.143185,10.283663,1.213808
-0.081224,93.968606,10.283663,1.184265
-0.081224,110.794027,10.283663,0.789612
-0.081224,127.619448,10.283663,1.122008
-0.081224,144.444869,10.283663,0.472183
14.490018,-133.174579,10.283663,0.695101
14.490018,-116.349158,10.283663,0.790911
14.490018,-99.523737,10.283663,1.162952
14.490018,-82.698316,10.283663,1.000435
14.490018,-65.872895,10.283663,0.739752
14.490018,-49.047473,10.283663,1.164222
14.490018,-32.222052,10.283663,1.144295
14.490018,-15.396631,10.283663,0.915469
14.490018,1.428790,10.283663,0.914752
14.490018,18.254211,10.283663,1.101537
14.490018,35.079632,10.283663,1.139616
14.490018,51.905053,10.283663,1.002847
14.490018,68.730474,10.283663,1.154434
14.490018,85.555895,10.283663,0.707764
14.490018,102.381316,10.283663,0.797647
14.490018,119.206738,10.283663,0.878096
14.490018,136.032159,10.283663,1.052957
29.061260,-141.587289,10.283663,0.983128
29.061260,-124.761868,10.283663,1.280783
29.061260,-107.936447,10.283663,0.854674
29.061260,-91.111026,10.283663,0.843863
29.061260,-74.285605,10.283663,0.958242
29.061260,-57.460184,10.283663,0.965503
29.061260,-40.634763,10.283663,1.122164
29.061260,-23.809342,10.283663,1.167757
29.061260,-6.983921,10.283663,1.251789
29.061260,9.841500,10.283663,1.051742
29.061260,26.666922,10.283663,0.934392
29.061260,43.492343,10.283663,0.898561
29.061260,60.317764,10.283663,1.186394
29.061260,77.143185,10.283663,1.222559
29.061260,93.968606,10.283663,1.141295
29.061260,110.794027,10.283663,1.563737
29.061260,127.619448,10.283663,0.991952
29.061260,144.444869,10.283663,1.059648
43.632503,-133.174579,10.283663,0.878689
43.632503,-116.349158,10.283663,0.897561
43.632503,-99.523737,10.283663,0.998113
43.632503,-82.698316,10.283663,1.173653
43.632503,-65.872895,10.283663,0.475908
43.632503,-49.047473,10.283663,0.483723
43.632503,-32.222052,10.283663,1.100013
43.632503,-15.396631,10.283663,1.327296
43.632503,1.428790,10.283663,1.020464
43.632503,18.254211,10.283663,0.913700
43.632503,35.079632,10.283663,0.784176
43.632503,51.905053,10.283663,1.098576
43.632503,68.730474,10.283663,1.338499
43.632503,85.555895,10.283663,0.865180
43.632503,102.381316,10.283663,1.072125
43.632503,119.206738,10.283663,0.731506
43.632503,136.032159,10.283663,1.175359
58.203745,-124.761868,10.283663,1.031226
58.203745,-107.936447,10.283663,0.728190
58.203745,-91.111026,10.283663,1.301877
58.203745,-74.285605,10.283663,0.697455
58.203745,-57.460184,10.283663,0.689644
58.203745,-40.634763,10.283663,1.522823
58.203745,-23.809342,10.283663,1.155135
58.203745,-6.983921,10.283663,0.898435
58.203745,9.841500,10.283663,0.997424
58.203745,26.666922,10.283663,1.067785
58.203745,43.492343,10.283663,1.122049
58.203745,60.317764,10.283663,0.518551
58.203745,77.143185,10.283663,1.426372
58.203745,93.968606,10.283663,1.191711
58.203745,110.794027,10.283663,0.969948
58.203745,127.619448,10.283663,1.140668
72.774987,-116.349158,10.283663,0.638430
72.774987,-99.523737,10.283663,0.634320
72.774987,-82.698316,10.283663,1.102553
72.774987,-65.872895,10.283663,1.112131
72.774987,-49.047473,10.283663,0.861626
72.774987,-32.222052,10.283663,1.000444
72.774987,-15.396631,10.283663,1.081916
72.774987,1.428790,10.283663,0.998199
72.774987,18.254211,10.283663,0.988336
72.774987,35.079632,10.283663,1.478285
72.774987,51.905053,10.283663,1.119068
72.774987,68.730474,10.283663,0.800921
72.774987,85.555895,10.283663,0.789702
72.774987,102.381316,10.283663,1.210514
72.774987,119.206738,10.283663,0.861681
87.346229,-107.936447,10.283663,0.795854
87.346229,-91.111026,10.283663,0.954370
87.346229,-74.285605,10.283663,0.706869
87.346229,-57.460184,10.283663,1.240476
87.346229,-40.634763,10.283663,0.552400
87.346229,-23.809342,10.283663,1.115224
87.346229,-6.983921,10.283663,0.460810
87.346229,9.841500,10.283663,0.808088
87.346229,26.666922,10.283663,0.874260
87.346229,43.492343,10.283663,0.866579
87.346229,60.317764,10.283663,1.376884
87.346229,77.143185,10.283663,0.867682
87.346229,93.968606,10.283663,0.858539
87.346229,110.794027,10.283663,1.174759
101.917471,-99.523737,10.283663,1.123704
101.917471,-82.698316,10.283663,0.712044
101.917471,-65.872895,10.283663,0.744412
101.917471,-49.047473,10.283663,0.845089
101.917471,-32.222052,10.283663,0.837489
101.917471,-15.396631,10.283663,0.641776
101.917471,1.428790,10.283663,0.944111
101.917471,18.254211,10.283663,0.768672
101.917471,35.079632,10.283663,0.971956
101.917471,51.905053,10.283663,0.973823
101.917471,68.730474,10.283663,0.945195
101.917471,85.555895,10.283663,1.305407
101.917471,102.381316,10.283663,1.181747
116.488713,-91.111026,10.283663,1.447420
116.488713,-74.285605,10.283663,1.231610
116.488713,-57.460184,10.283663,1.142836
116.488713,-40.634763,10.283663,0.999433
116.488713,-23.809342,10.283663,1.534261
116.488713,-6.983921,10.283663,1.045956
116.488713,9.841500,10.283663,1.250771
116.488713,26.666922,10.283663,0.891508
116.488713,43.492343,10.283663,0.626460
116.488713,60.317764,10.283663,0.819925
116.488713,77.143185,10.283663,0.913068
131.059955,-65.872895,10.283663,1.142410
131.059955,-49.047473,10.283663,0.767317
131.059955,-32.222052,10.283663,1.334054
131.059955,-15.396631,10.283663,1.150409
131.059955,1.428790,10.283663,0.893181
131.059955,18.254211,10.283663,1.166897
131.059955,35.079632,10.283663,1.090666
131.059955,51.905053,10.283663,0.690371
131.059955,68.730474,10.283663,1.453635
145.631197,-23.809342,10.283663,0.861908
145.631197,-6.983921,10.283663,0.913244
145.631197,9.841500,10.283663,1.380907
145.631197,26.666922,10.283663,0.969058
-135.428758,-57.460184,24.854905,0.607240
-135.428758,-40.634763,24.854905,0.819256
-135.428758,-23.809342,24.854905,0.956068
-135.428758,-6.983921,24.854905,1.338873
-135.428758,9.841500,24.854905,0.997706
-135.428758,26.666922,24.854905,0.724320
-135.428758,43.492343,24.854905,1.306372
-120.857516,-82.698316,24.854905,0.948548
-120.857516,-65.872895,24.854905,1.051625
-120.857516,-49.047473,24.854905,1.148774
-120.857516,-32.222052,24.854905,1.213740
-120.857516,-15.396631,24.854905,0.782469
-120.857516,1.428790,24.854905,1.165190
-120.857516,18.254211,24.854905,0.613085
-120.857516,35.079632,24.854905,1.206399
-120.857516,51.905053,24.854905,0.608198
-120.857516,68.730474,24.854905,1.102824
-106.286274,-91.111026,24.854905,1.142196
-106.286274,-74.285605,24.854905,1.144641
-106.286274,-57.460184,24.854905,1.242853
-106.286274,-40.634763,24.854905,0.932434
-106.286274,-23.809342,24.854905,0.557921
-106.286274,-6.983921,24.854905,0.892158
-106.286274,9.841500,24.854905,1.475399
-106.286274,26.666922,24.854905,0.612294
-106.286274,43.492343,24.854905,1.539269
-106.286274,60.317764,24.854905,0.888223
-106.286274,77.143185,24.854905,0.971243
-106.286274,93.968606,24.854905,0.917343
-91.715032,-99.523737,24.854905,1.226544
-91.715032,-82.698316,24.854905,1.305646
-91.715032,-65.872895,24.854905,0.876132
-91.715032,-49.047473,24.854905,0.721023
-91.715032,-32.222052,24.854905,1.268576
-91.715032,-15.396631,24.854905,0.898767
-91.715032,1.428790,24.854905,1.083535
-91.715032,18.254211,24.854905,1.498139
-91.715032,35.079632,24.854905,1.151306
-91.715032,51.905053,24.854905,1.000885
-91.715032,68.730474,24.854905,0.640701
-91.715032,85.555895,24.854905,0.657249
-91.715032,102.381316,24.854905,0.817075
-77.143790,-124.761868,24.854905,1.148713
-77.143790,-107.936447,24.854905,1.677421
-77.143790,-91.111026,24.854905,1.198208
-77.143790,-74.285605,24.854905,0.841066
-77.143790,-57.460184,24.854905,1.200447
-77.143790,-40.634763,24.854905,1.274296
-77.143790,-23.809342,24.854905,0.992945
-77.143790,-6.983921,24.854905,0.864172
-77.143790,9.841500,24.854905,1.276083
-77.143790,26.666922,24.854905,1.032732
-77.143790,43.492343,24.854905,1.236822
-77.143790,60.317764,24.854905,1.093313
-77.143790,77.143185,24.854905,0.876887
-77.143790,93.968606,24.854905,0.792628
-77.143790,110.794027,24.854905,0.762631
-62.572547,-133.174579,24.854905,0.266710
-62.572547,-116.349158,24.854905,0.738784
-62.572547,-99.523737,24.854905,0.305768
-62.572547,-82.698316,24.854905,1.268082
-62.572547,-65.872895,24.854905,0.919913
-62.572547,-49.047473,24.854905,0.661777
-62.572547,-32.222052,24.854905,1.169531
-62.572547,-15.396631,24.854905,0.866998
-62.572547,1.428790,24.854905,0.754885
-62.572547,18.254211,24.854905,1.030012
-62.572547,35.079632,24.854905,0.443428
-62.572547,51.905053,24.854905,0.144295
-62.572547,68.730474,24.854905,1.119897
-62.572547,85.555895,24.854905,1.038837
-62.572547,102.381316,24.854905,1.603785
-62.572547,119.206738,24.854905,1.395493
-48.001305,-124.761868,24.854905,0.765853
-48.001305,-107.936447,24.854905,1.025351
-48.001305,-91.111026,24.854905,0.890190
-48.001305,-74.285605,24.854905,1.108201
-48.001305,-57.460184,24.854905,0.698187
-48.001305,-40.634763,24.854905,1.168034
-48.001305,-23.809342,24.854905,0.832024
-48.001305,-6.983921,24.854905,0.472615
-48.001305,9.841500,24.854905,1.324834
-48.001305,26.666922,24.854905,1.046092
-48.001305,43.492343,24.854905,0.689935
-48.001305,60.317764,24.854905,0.908110
-48.001305,77.143185,24.854905,0.898045
-48.001305,93.968606,24.854905,0.809385
-48.001305,110.794027,24.854905,1.435599
-48.001305,127.619448,24.854905,1.187975
-33.430063,-133.174579,24.854905,1.148484
-33.430063,-116.349158,24.854905,0.904387
-33.430063,-99.523737,24.854905,1.342035
-33.430063,-82.698316,24.854905,1.196917
-33.430063,-65.872895,24.854905,0.971909
-33.430063,-49.047473,24.854905,1.008431
-33.430063,-32.222052,24.854905,1.105332
-33.430063,-15.396631,24.854905,0.496315
-33.430063,1.428790,24.854905,0.886256
-33.430063,18.254211,24.854905,1.240449
-33.430063,35.079632,24.854905,1.175633
-33.430063,51.905053,24.854905,0.977373
-33.430063,68.730474,24.854905,0.846171
-33.430063,85.555895,24.854905,0.809023
-33.430063,102.381316,24.854905,0.950194
-33.430063,119.206738,24.854905,1.264550
-33.430063,136.032159,24.854905,0.998522
-18.858821,-141.587289,24.854905,1.023916
-18.858821,-124.761868,24.854905,1.092185
-18.858821,-107.936447,24.854905,0.900353
-18.858821,-91.111026,24.854905,1.269581
-18.858821,-74.285605,24.854905,1.527727
-18.858821,-57.460184,24.854905,0.841647
-18.858821,-40.634763,24.854905,1.361301
-18.858821,-23.809342,24.854905,1.273185
-18.858821,-6.983921,24.854905,1.237234
-18.858821,9.841500,24.854905,0.862208
-18.858821,26.666922,24.854905,0.373657
-18.858821,43.492343,24.854905,1.252287
-18.858821,60.317764,24.854905,1.003425
-18.858821,77.143185,24.854905,1.240225
-18.858821,93.968606,24.854905,1.280811
-18.858821,110.794027,24.854905,1.176931
-18.858821,127.619448,24.854905,1.060670
-18.858821,144.444869,24.854905,1.603393
-4.287579,-133.174579,24.854905,1.079862
-4.287579,-116.349158,24.854905,0.563517
-4.287579,-99.523737,24.854905,1.413943
-4.287579,-82.698316,24.854905,0.578309
-4.287579,-65.872895,24.854905,1.349422
-4.287579,-49.047473,24.854905,1.140032
-4.287579,-32.222052,24.854905,0.604785
-4.287579,-15.396631,24.854905,1.348328
-4.287579,1.428790,24.854905,0.758063
-4.287579,18.254211,24.854905,0.876064
-4.287579,35.079632,24.854905,1.117414
-4.287579,51.905053,24.854905,1.048794
-4.287579,68.730474,24.854905,1.042406
-4.287579,85.555895,24.854905,1.086617
-4.287579,102.381316,24.854905,1.301804
-4.287579,119.206738,24.854905,1.042716
-4.287579,136.032159,24.854905,1.367560
10.283663,-141.587289,24.854905,0.809809
10.283663,-124.761868,24.854905,1.309353
10.283663,-107.936447,24.854905,0.847432
10.283663,-91.111026,24.854905,0.895154
10.283663,-74.285605,24.854905,0.710610
10.283663,-57.460184,24.854905,0.791614
10.283663,-40.634763,24.854905,1.351530
10.283663,-23.809342,24.854905,1.233168
10.283663,-6.983921,24.854905,1.550244
10.283663,9.841500,24.854905,1.125236
10.283663,26.666922,24.854905,1.169699
10.283663,43.492343,24.854905,0.838979
10.283663,60.317764,24.854905,1.144169
10.283663,77.143185,24.854905,0.933687
10.283663,93.968606,24.854905,0.740757
10.283663,110.794027,24.854905,0.921681
10.283663,127.619448,24.854905,1.081215
10.283663,144.444869,24.854905,1.115689
24.854905,-133.174579,24.854905,0.636302
24.854905,-116.349158,24.854905,1.360473
24.854905,-99.523737,24.854905,1.322060
24.854905,-82.698316,24.854905,0.923440
24.854905,-65.872895,24.854905,1.264330
24.854905,-49.047473,24.854905,0.987731
24.854905,-32.222052,24.854905,0.879613
24.854905,-15.396631,24.854905,1.259260
24.854905,1.428790,24.854905,0.805578
24.854905,18.254211,24.854905,1.108177
24.854905,35.079632,24.854905,1.133460
24.854905,51.905053,24.854905,0.884720
24.854905,68.730474,24.854905,0.403868
24.854905,85.555895,24.854905,1.226965
24.854905,102.381316,24.854905,0.896364
24.854905,119.206738,24.854905,0.480007
24.854905,136.032159,24.854905,0.869092
39.426147,-141.587289,24.854905,1.099606
39.426147,-124.761868,24.854905,0.831465
39.426147,-107.936447,24.854905,1.012575
39.426147,-91.111026,24.854905,1.097213
39.426147,-74.285605,24.854905,0.892880
39.426147,-57.460184,24.854905,1.480289
39.426147,-40.634763,24.854905,1.226953
39.426147,-23.809342,24.854905,0.949473
39.426147,-6.983921,24.854905,0.847222
39.426147,9.841500,24.854905,0.656226
39.426147,26.666922,24.854905,1.488558
39.426147,43.492343,24.854905,1.354847
39.426147,60.317764,24.854905,1.347445
39.426147,77.143185,24.854905,1.177004
39.426147,93.968606,24.854905,0.903698
39.426147,110.794027,24.854905,1.123865
39.426147,127.619448,24.854905,0.913071
53.997389,-133.174579,24.854905,0.590908
53.997389,-116.349158,24.854905,0.635114
53.997389,-99.523737,24.854905,0.995924
53.997389,-82.698316,24.854905,0.647189
53.997389,-65.872895,24.854905,0.760418
53.997389,-49.047473,24.854905,1.155735
53.997389,-32.222052,24.854905,0.684699
53.997389,-15.396631,24.854905,0.976091
53.997389,1.428790,24.854905,0.728410
53.997389,18.254211,24.854905,0.737962
53.997389,35.079632,24.854905,1.037443
53.997389,51.905053,24.854905,0.952083
53.997389,68.730474,24.854905,0.927448
53.997389,85.555895,24.854905,1.234373
53.997389,102.381316,24.854905,0.896003
53.997389,119.206738,24.854905,0.902708
53.997389,136.032159,24.854905,1.171931
68.568631,-124.761868,24.854905,1.493048
68.568631,-107.936447,24.854905,1.207499
68.568631,-91.111026,24.854905,1.100098
68.568631,-74.285605,24.854905,1.238049
68.568631,-57.460184,24.854905,1.216671
68.568631,-40.634763,24.854905,1.177258
68.568631,-23.809342,24.854905,0.655703
68.568631,-6.983921,24.854905,0.783467
68.568631,9.841500,24.854905,1.379770
68.568631,26.666922,24.854905,1.188842
68.568631,43.492343,24.854905,1.139925
68.568631,60.317764,24.854905,0.817719
68.568631,77.143185,24.854905,1.068392
68.568631,93.968606,24.854905,0.518842
68.568631,110.794027,24.854905,0.915936
68.568631,127.619448,24.854905,0.935970
83.139874,-116.349158,24.854905,0.759389
83.139874,-99.523737,24.854905,0.867532
83.139874,-82.698316,24.854905,1.037277
83.139874,-65.872895,24.854905,1.195664
83.139874,-49.047473,24.854905,1.258623
83.139874,-32.222052,24.854905,1.377388
83.139874,-15.396631,24.854905,1.104052
83.139874,1.428790,24.854905,0.784039
83.139874,18.254211,24.854905,0.781995
83.139874,35.079632,24.854905,0.966289
83.139874,51.905053,24.854905,0.924335
83.139874,68.730474,24.854905,1.104336
